chr,start,stop,ID,name,comment
49,8903433,8955843,RC49G002280,ppp3ca,Protein phosphatase 3
49,8971597,8981301,RC49G002290,unknown,unknown
49,8981485,8993844,RC49G002300,CXXC5,CXXC finger
49,9026626,9040784,RC49G002310,SH2D4A,Hematopoietic SH2 domain containing
49,9053702,9061453,RC49G002320,PURA,Purine-rich element binding protein A
49,9091658,9147120,RC49G002330,NRG2,Neuregulin 2a
49,9158382,9160770,RC49G002340,unknown,Ependymin-like
49,9161271,9165496,RC49G002350,OTUB2,OTU domain
49,9167087,9168075,RC49G002360,COX8A,Cytochrome c oxidase subunit 8a
49,9179501,9189627,RC49G002370,PYGM,Phosphorylase is an important allosteric enzyme in carbohydrate metabolism. Enzymes from different sources differ in their regulatory mechanisms and in their natural substrates. However
49,9191580,9286950,RC49G002380,RASGRP2,RAS guanyl releasing protein 2 (calcium and DAG-regulated)
49,9287131,9559531,RC49G002390,NRXN2,Neurexin 2a
49,9566645,9586258,RC49G002400,PCNXL3,Pecanex-like 3 (Drosophila)
49,9603232,9619176,RC49G002410,PACS1,phosphofurin acidic cluster sorting protein
49,9642736,9648690,RC49G002420,C2,Belongs to the peptidase S1 family
49,9653085,9722621,RC49G002430,C2,Belongs to the peptidase S1 family
49,9729691,9745986,RC49G002440,ACTN3,Actinin alpha
49,9751528,9753761,RC49G002450,rbm14,RNA binding motif protein 14a
49,9753904,9761962,RC49G002460,RIN1,Ras and Rab interactor
49,9763270,9768895,RC49G002470,DPP3,Belongs to the peptidase M49 family
49,9771803,9776633,RC49G002480,unknown,Hypoxia-inducible factor 1
49,9777889,9785721,RC49G002490,SART1,Squamous cell carcinoma antigen recognised by T cells
49,9795356,9806155,RC49G002500,unknown,Si dkey-175m17.7
49,9806247,9837036,RC49G002510,MARK2,Kinase associated domain 1
49,9840200,9841195,RC49G002520,unknown,RNA recognition motif. (a.k.a. RRM
49,9846595,9847218,RC49G002530,BAD,of cell death
49,9874864,9905005,RC49G002540,Calx,sodium calcium exchanger
49,9918110,9923379,RC49G002550,unknown,Protein phosphatase 1 regulatory
49,9924796,9933826,RC49G002560,FKBP2,peptidyl-prolyl
49,9936306,10033779,RC49G002570,PC,Catalyzes a 2-step reaction
49,10033796,10043212,RC49G002580,CALM2,Ca2+ insensitive EF hand
49,10044695,10047586,RC49G002590,SLC3A2,Solute carrier family 3
49,10052155,10052531,RC49G002600,BANF1,Barrier to autointegration factor
49,10060264,10064742,RC49G002610,BSCL2,Bernardinelli-Seip congenital lipodystrophy 2
49,10065915,10076488,RC49G002620,NXF1,Nuclear RNA export factor
49,10077175,10080180,RC49G002630,PRDX5,Redoxin
49,10084935,10091453,RC49G002640,ESRRA,Estrogen-related receptor alpha
49,10107428,10109773,RC49G002650,unknown,Astacin-like metallo-endopeptidase (M12 family)
49,10125873,10127451,RC49G002660,unknown,Zgc 162144
49,10128814,10133026,RC49G002670,STX5,Belongs to the syntaxin family
49,10133390,10134757,RC49G002680,VEGFB,Vascular endothelial growth factor
49,10136083,10140215,RC49G002690,unknown,Plays an important role in the de novo pathway and in the salvage pathway of purine nucleotide biosynthesis. Catalyzes the first commited step in the biosynthesis of AMP from IMP
49,10219246,10221338,RC49G002700,unknown,Zgc 110540
49,10223835,10270126,RC49G002710,ANKHD1,Ankyrin repeat and KH
49,10271853,10274281,RC49G002720,EIF4EBP3,Eukaryotic translation initiation factor 4E binding protein 3
49,10331684,10390775,RC49G002730,GRIA1,glutamate receptor
49,10398553,10401370,RC49G002740,NIPAL4,NIPA-like domain containing 4
49,10407940,10413345,RC49G002750,TLCD1,TLC domain containing 1
49,10418255,10420158,RC49G002760,RPL23A,ribosomal protein L23a
49,10420767,10422852,RC49G002770,unknown,RAB34
49,10425302,10426788,RC49G002780,SUPT6H,Transcription elongation factor that enhances transcription elongation by RNA polymerase II (RNAPII)
49,10429307,10438830,RC49G002790,SUPT6H,Transcription elongation factor that enhances transcription elongation by RNA polymerase II (RNAPII)
49,10439646,10441033,RC49G002800,SDF2,Stromal cell-derived factor
49,10445719,10466728,RC49G002810,unknown,Calneuron 2
49,10498664,10508762,RC49G002820,NF2,Neurofibromin 2b (merlin)
49,10511288,10511614,RC49G002830,unknown,unknown
49,10532441,10533013,RC49G002840,unknown,Plays a major role in tight junction-specific obliteration of the intercellular space
49,10544762,10547151,RC49G002850,ABHD11,Abhydrolase domain containing 11
49,10556179,10563343,RC49G002860,unknown,Bicaudal D-related protein
49,10564903,10568755,RC49G002870,PHKG1,Phosphorylase kinase
49,10572076,10574285,RC49G002880,TMEM179B,Transmembrane protein 179B
49,10579149,10585964,RC49G002890,TMEM151A,Transmembrane protein 151A
49,10587041,10588613,RC49G002900,OVOL1,Ovo-like 1
49,10592161,10593335,RC49G002910,FOSL1,FOS-like antigen 1a
49,10605990,10609868,RC49G002920,unknown,fibulin-like extracellular matrix protein
49,10617099,10620810,RC49G002930,NPAS4,Neuronal PAS
49,10624064,10624582,RC49G002940,MRPS12,Ribosomal protein S12
49,10626484,10629856,RC49G002950,unknown,NLRC3-like
49,10635370,10665487,RC49G002960,CNKSR2,Connector enhancer of kinase suppressor of ras
49,10672571,10678744,RC49G002970,SMS,spermine synthase
49,10682794,10688117,RC49G002980,PPME1,Protein phosphatase methylesterase 1
49,10704044,10715451,RC49G002990,NFRKB,nuclear factor related to
49,10716103,10723082,RC49G003000,TMEM45B,Transmembrane protein 45B
49,10725236,10730511,RC49G003010,RFC2,Replication factor C
49,10731347,10735178,RC49G003020,unknown,Linker for activation of T-cells family member 2-like
49,10736701,10740549,RC49G003030,unknown,Belongs to the intermediate filament family
49,10743263,10743646,RC49G003040,C11orf87,protein C11orf87 homolog
49,10770279,10789981,RC49G003050,DIXDC1,DIX domain containing
49,10794826,10799816,RC49G003060,RFFL,Ring finger and FYVE-like domain containing E3 ubiquitin protein ligase
49,10801597,10853767,RC49G003070,JAM3,Junctional adhesion molecule 3b
49,10969309,11010654,RC49G003080,unknown,unknown
49,11010753,11064041,RC49G003090,ARHGAP32,Rho GTPase activating protein 32
49,11067059,11067702,RC49G003100,ANAPC13,complex subunit 13
49,11068300,11070884,RC49G003110,SC5D,Belongs to the sterol desaturase family
49,11113901,11366412,RC49G003120,CADM1,Cell adhesion molecule
49,11452335,11642370,RC49G003130,NCAM1,Neural cell adhesion molecule
49,11660792,11749831,RC49G003140,ZBTB16,zinc finger and BTB
49,11778651,11794598,RC49G003150,USP28,Ubiquitin specific peptidase 28
49,11796608,11803055,RC49G003160,ZW10,centromere kinetochore protein
49,11804646,11821425,RC49G003170,DLAT,component of pyruvate dehydrogenase complex
49,11823423,11865564,RC49G003180,RB1,Retinoblastoma 1
49,11871924,11882409,RC49G003190,RCSD1,capZ-interacting protein-like
49,11892509,11897253,RC49G003200,A8,Belongs to the A6 A8 glucosyltransferase family
49,11898109,11901029,RC49G003210,CCDC90B,Coiled-coil domain containing 90B
49,11903380,11911622,RC49G003220,PCF11,Cleavage and polyadenylation factor subunit
49,11912475,11914941,RC49G003230,DDIAS,DNA damage-induced apoptosis suppressor
49,11921167,11923977,RC49G003240,BIRC2,Baculoviral IAP repeat-containing
49,11957605,11967143,RC49G003250,TRPC6,Transient receptor potential cation channel subfamily C member
49,11969863,11992314,RC49G003260,arhgap42,Rho GTPase-activating protein 42-like
49,11996505,11999083,RC49G003270,unknown,F-box protein 40
49,11999946,12000833,RC49G003280,C1QA,Complement component 1
49,12001662,12003105,RC49G003290,C1QC,Complement component 1
49,12003903,12005888,RC49G003300,unknown,Complement component 1
49,12006788,12008358,RC49G003310,unknown,unknown
49,12008974,12013338,RC49G003320,BUD13,BUD13 homolog
49,12021909,12022385,RC49G003330,unknown,Grass carp reovirus (GCRV)-induced gene
49,12040412,12041050,RC49G003340,unknown,Poly(ADP-ribose) polymerase catalytic domain
49,12082965,12090491,RC49G003350,ELMOD1,ELMO CED-12 domain containing 1
49,12091511,12094611,RC49G003360,SLC35F2,Solute carrier family 35
49,12096307,12103046,RC49G003370,CUL5,Cullin
49,12112721,12130981,RC49G003380,CAPN5,Belongs to the peptidase C2 family
49,12143991,12162293,RC49G003390,MYO7A,Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Myosin family
49,12162386,12166672,RC49G003400,MYO7A,Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Myosin family
49,12168326,12179429,RC49G003410,GDPD4,Glycerophosphodiester phosphodiesterase
49,12182039,12187244,RC49G003420,NADK2,Mitochondrial NAD( ) kinase that phosphorylates NAD( ) to yield NADP( ). Can use both ATP or inorganic polyphosphate as the phosphoryl donor
49,12188403,12194683,RC49G003430,SKP2,S-phase kinase-associated protein
49,12203122,12209212,RC49G003440,LMBRD2,LMBR1 domain containing
49,12214792,12217049,RC49G003450,IL7R,receptor
49,12232834,12270379,RC49G003460,MYO5B,Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Myosin family
49,12273287,12277126,RC49G003470,CCDC11,coiled-coil domain-containing protein
49,12278314,12282442,RC49G003480,CHEK1,CHK1 checkpoint homolog (S. pombe)
49,12294436,12310585,RC49G003490,PVRL1,Poliovirus receptor-related
49,12326427,12327065,RC49G003500,unknown,Poly(ADP-ribose) polymerase catalytic domain
49,12344251,12348696,RC49G003510,BUD13,BUD13 homolog
49,12349306,12350540,RC49G003520,unknown,unknown
49,12351781,12353889,RC49G003530,unknown,Complement component 1
49,12354531,12355997,RC49G003540,C1QC,Complement component 1
49,12356819,12357706,RC49G003550,C1QA,Complement component 1
49,12363923,12387553,RC49G003560,arhgap42,Rho GTPase-activating protein 42-like
49,12432878,12435662,RC49G003570,BIRC2,Baculoviral IAP repeat-containing
49,12441905,12444377,RC49G003580,DDIAS,DNA damage-induced apoptosis suppressor
49,12456964,12463032,RC49G003590,SKP2,S-phase kinase-associated protein
49,12464182,12469756,RC49G003600,NADK2,Mitochondrial NAD( ) kinase that phosphorylates NAD( ) to yield NADP( ). Can use both ATP or inorganic polyphosphate as the phosphoryl donor
49,12472059,12482514,RC49G003610,GDPD4,Glycerophosphodiester phosphodiesterase
49,12519361,12534763,RC49G003620,CAPN5,Belongs to the peptidase C2 family
49,12552770,12556835,RC49G003630,SLC35F2,Solute carrier family 35
49,12556868,12564593,RC49G003640,ELMOD1,ELMO CED-12 domain containing 1
49,12574301,12647361,RC49G003650,GRIA4,Glutamate receptor
49,12682999,12685114,RC49G003660,WDR73,WD repeat-containing protein
49,12727638,12729897,RC49G003670,unknown,unknown
49,12741265,12742762,RC49G003680,NEU3,Sialidase 3
49,12743653,12748673,RC49G003690,XRRA1,X-ray radiation
49,12749418,12754917,RC49G003700,CHRDL2,Chordin-like
49,12763364,12770105,RC49G003710,POLD3,Polymerase (DNA-directed)
49,12771578,12772063,RC49G003720,unknown,Defensin
49,12999365,13002399,RC49G003730,TGFB1,Transforming growth factor
49,13016432,13017148,RC49G003740,B9D2,B9 protein domain 2
49,13029810,13032681,RC49G003750,DIABLO,Second Mitochondria-derived Activator of Caspases
49,13039266,13102128,RC49G003760,PVRL3,Poliovirus receptor-related
49,13112291,13118360,RC49G003770,unknown,Reticulon 2b
49,13120274,13124029,RC49G003780,unknown,Protein phosphatase
49,13133742,13135305,RC49G003790,unknown,Si ch211-191j22.3
49,13136928,13138437,RC49G003800,SDHAF1,Complex 1 protein (LYR family)
49,13139862,13143846,RC49G003810,QPCTL,Peptidase family M28
49,13145651,13148895,RC49G003820,BHMG1,SRY (sex determining region Y)-box
49,13161867,13176951,RC49G003830,unknown,Belongs to the inositol phosphokinase (IPK) family
49,13178076,13178644,RC49G003840,CCDC61,Coiled-coil domain containing 61
49,13178687,13180595,RC49G003850,unknown,unknown
49,13181363,13191517,RC49G003860,unknown,unknown
49,13191679,13214144,RC49G003870,RICTOR,Rapamycin-insensitive companion of
49,13215291,13218259,RC49G003880,FTSJ1,Methylates the 2'-O-ribose of nucleotides at positions 32 and 34 of the tRNA anticodon loop of substrate tRNAs
49,13222757,13279963,RC49G003890,ANK1,Ankyrin 1
49,13284153,13286194,RC49G003900,EIF4EBP1,Eukaryotic translation initiation factor 4E binding protein 1
49,13287177,13289233,RC49G003910,NODAL,Nodal homolog
49,13305802,13306266,RC49G003920,unknown,unknown
49,13318670,13321919,RC49G003930,unknown,regulator of G-protein signaling
49,13325867,13332570,RC49G003940,C7,Complement component
49,13336651,13340578,RC49G003950,OXCT1,Key enzyme for ketone body catabolism. Transfers the CoA moiety from succinate to acetoacetate. Formation of the enzyme-CoA intermediate proceeds via an unstable anhydride species formed between the carboxylate groups of the enzyme and substrate
49,13341685,13348072,RC49G003960,unknown,unknown
49,13348096,13350864,RC49G003970,GHR,growth hormone
49,13361264,13361951,RC49G003980,unknown,Growth arrest and
49,13364900,13365501,RC49G003990,GADD45A,activation of MAPKKK activity
49,13401235,13444827,RC49G004000,EFNA5,Belongs to the ephrin family
49,13500682,13503405,RC49G004010,HABP4,Hyaluronan binding protein 4
49,13504354,13509544,RC49G004020,unknown,Zinc finger protein
49,13513080,13514389,RC49G004030,ATP5I,ATP synthase
49,13516986,13524021,RC49G004040,pde6b,Phosphodiesterase 6B
49,13532446,13535142,RC49G004050,SLC26A1,Mediates sulfate transport with high affinity. Mediates oxalate transport. Mediates bicarbonate transport. Does not accept succinate as cosubstrate
49,13536404,13541664,RC49G004060,unknown,Microtubule associated protein (MAP65/ASE1 family)
49,13604460,13608382,RC49G004070,DUSP4,Belongs to the protein-tyrosine phosphatase family. Non-receptor class dual specificity subfamily
49,13611958,13688658,RC49G004080,TNKS,Tankyrase
49,13694065,13694946,RC49G004090,PPP1R3B,Protein phosphatase 1 regulatory
49,13699209,13702029,RC49G004100,ERI1,Exoribonuclease 1
49,13703424,13719401,RC49G004110,MFHAS1,Malignant fibrous histiocytoma amplified sequence 1
49,13724848,13736203,RC49G004120,FYB,FYN binding protein
49,13752474,13787123,RC49G004130,NNT,Nicotinamide nucleotide transhydrogenase
49,13827516,13839045,RC49G004140,FGF10,Fibroblast growth factor
49,13866623,13898366,RC49G004150,RAI14,Retinoic acid induced 14
49,13915540,13926983,RC49G004160,SLC45A2,Solute carrier family 45 member 2
49,13929331,13938140,RC49G004170,AMACR,C1q and tumor necrosis factor related protein 3
49,13953493,13956136,RC49G004180,BTC,Betacellulin
49,13959701,13963967,RC49G004190,HPSE,Heparanase
49,13972083,13973627,RC49G004200,MRPS18C,ribosomal protein S18C
49,13973982,13978189,RC49G004210,FAM175A,Family with sequence similarity 175 member A
49,14111096,14112830,RC49G004220,NKX6-1,NK6 homeobox 1
49,14116180,14118941,RC49G004230,RPL17,Belongs to the universal ribosomal protein uL22 family
49,14135530,14139141,RC49G004240,nefm,Neurofilament medium polypeptide
49,14141916,14144069,RC49G004250,NEFL,Neurofilament
49,14145716,14147234,RC49G004260,PGAM2,Belongs to the phosphoglycerate mutase family. BPG- dependent PGAM subfamily
49,14155484,14159682,RC49G004270,CRKL,V-crk sarcoma virus CT10 oncogene homolog (avian)-like
49,14165895,14178391,RC49G004280,MED15,Mediator of RNA polymerase II transcription
49,14178632,14183008,RC49G004290,CCDC74B,Coiled-coil domain containing 74B
49,14183652,14192641,RC49G004300,SMPD4,Sphingomyelin phosphodiesterase 4
49,14215847,14320039,RC49G004310,TMEM132C,Transmembrane protein 132C-like
49,14341894,14361376,RC49G004320,TMEM132C,Transmembrane protein 132D-like
49,14368669,14399199,RC49G004330,RIMBP2,RIMS-binding protein 2-like
49,14419754,14422757,RC49G004340,STX2,Belongs to the syntaxin family
49,14436874,14609563,RC49G004350,VAV2,guanine nucleotide exchange factor
49,14613488,14618775,RC49G004360,BRD3,Bromodomain containing 3a
49,14618853,14620641,RC49G004370,unknown,unknown
49,14622612,14625865,RC49G004380,WDR5,WD repeat domain 5
49,14632408,14726202,RC49G004390,RXRA,Retinoid X receptor
49,14776578,14803173,RC49G004400,GSN,Gelsolin a
49,14805069,14812630,RC49G004410,STOM,Erythrocyte band 7 integral membrane
49,14855657,14859116,RC49G004420,BARHL1,BarH-like 1 homeobox
49,14922359,14935030,RC49G004430,TSC1,Tuberous sclerosis
49,14940782,14944243,RC49G004440,GFI1B,Growth factor independent 1B transcription repressor
49,14953158,15013342,RC49G004450,BCR,breakpoint cluster region
49,15017581,15046695,RC49G004460,ATP2A2,This magnesium-dependent enzyme catalyzes the hydrolysis of ATP coupled with the transport of calcium
49,15051818,15053618,RC49G004470,Ube2g1,ubiquitin-conjugating enzyme
49,15055608,15057724,RC49G004480,ARPC3,Functions as component of the Arp2 3 complex which is involved in regulation of actin polymerization and together with an activating nucleation-promoting factor (NPF) mediates the formation of branched actin networks
49,15058380,15060758,RC49G004490,GPN3,GPN-loop GTPase
49,15061985,15063242,RC49G004500,FAM216A,FAM216B protein family
49,15063723,15067073,RC49G004510,VPS29,Acts as component of the retromer cargo-selective complex (CSC). The CSC is believed to be the core functional component of retromer or respective retromer complex variants acting to prevent missorting of selected transmembrane cargo proteins into the lysosomal degradation pathway
49,15076227,15080209,RC49G004520,AQP3,Belongs to the MIP aquaporin (TC 1.A.8) family
49,15230655,15448528,RC49G004530,unc5d,Unc-5 homolog Da (C. elegans)
49,15463340,15486455,RC49G004540,TNFRSF10A,Tumor necrosis factor receptor superfamily member
49,15490242,15500769,RC49G004550,unknown,Serpentine type 7TM GPCR chemoreceptor Srsx
49,15518394,15522630,RC49G004560,unknown,Zgc 193801
49,15522729,15526737,RC49G004570,MZT2B,organizing protein
49,15585893,15594807,RC49G004580,LHX5,LIM homeobox
49,15600676,15633065,RC49G004590,FAM169A,Family with sequence similarity 169
49,15643622,15658218,RC49G004600,PTPRA,Protein tyrosine phosphatase
49,15672344,15678339,RC49G004610,IDH3B,Isocitrate dehydrogenase NAD subunit
49,15682096,15683917,RC49G004620,GSTT1,Glutathione S-transferase theta 1b
49,15685681,15686560,RC49G004630,DDT,D-dopachrome
49,15687419,15688887,RC49G004640,CHCHD10,Coiled-coil-helix-coiled-coil-helix domain-containing protein 10
49,15695481,15714209,RC49G004650,MMP11,Belongs to the peptidase M10A family
49,15721607,15746017,RC49G004660,SMARCB1,SWI SNF related
49,15884020,15925400,RC49G004670,SFSWAP,Splicing factor
49,15972464,16027786,RC49G004680,MMP17,Belongs to the peptidase M10A family
